"88147"|"T160667"|932.00|500.00
"88147"|"T160668"|932.00|500.00
"88147"|"T160669"|932.00|500.00
"88147"|"T160670"|932.00|500.00
"88147"|"T160671"|932.00|500.00
"88147"|"T160672"|932.00|500.00
"88147"|"T160801"|1160.00|500.00
"88147"|"T160802"|1160.00|500.00
"88147"|"T160803"|1160.00|500.00
"88147"|"T160804"|1160.00|500.00
"88147"|"T160805"|1160.00|500.00
"88147"|"T160806"|1160.00|500.00
"88147"|"T160807"|1160.00|500.00
"88147"|"T160808"|1160.00|500.00
"88147"|"T160809"|1160.00|500.00
"88147"|"T161301"|966.00|400.00
"88147"|"T161302"|966.00|400.00
"88147"|"T161303"|966.00|400.00
"88147"|"T161304"|966.00|400.00
"88147"|"T161306"|966.00|400.00
"88147"|"T161307"|966.00|400.00
"88147"|"T161308"|966.00|400.00
"88147"|"T161309"|966.00|400.00
"88147"|"T161310"|966.00|400.00
"88147"|"T161311"|966.00|400.00
"88147"|"T161312"|966.00|400.00
"88147"|"T161313"|966.00|400.00
"88147"|"T161314"|966.00|400.00
"88147"|"T161315"|966.00|400.00
"88147"|"T161316"|966.00|400.00
"88147"|"T161317"|966.00|400.00
"88147"|"T161319"|966.00|400.00
"88147"|"T161320"|966.00|400.00
"88147"|"T161321"|966.00|400.00
"88147"|"T161322"|966.00|400.00
"88147"|"T161323"|966.00|400.00
"88147"|"T161324"|966.00|400.00
"88147"|"T161325"|966.00|400.00
"88147"|"T161326"|966.00|400.00
"88147"|"T161327"|966.00|400.00
"88147"|"T161328"|966.00|400.00
"88147"|"T161329"|966.00|400.00
"88147"|"T161330"|966.00|400.00
"88147"|"T161331"|966.00|400.00
"88147"|"T161501"|966.00|400.00
"88147"|"T161502"|966.00|400.00
"88147"|"T161503"|966.00|400.00
"88147"|"T161504"|966.00|400.00
"88147"|"T161505"|966.00|400.00
"88147"|"T161506"|966.00|400.00
"88147"|"T161507"|966.00|400.00
"88147"|"T161508"|966.00|400.00
"88147"|"T161509"|966.00|400.00
"88147"|"T161510"|966.00|400.00
"88147"|"T161511"|966.00|400.00
"88147"|"T161512"|966.00|400.00
"88147"|"T161513"|966.00|400.00
"88147"|"T161514"|966.00|400.00
"88147"|"T161515"|966.00|400.00
"88147"|"T161516"|966.00|400.00
"88147"|"T161517"|966.00|400.00
"88147"|"T161518"|966.00|400.00
"88147"|"T161519"|966.00|400.00
"88147"|"T161520"|966.00|400.00
"88147"|"T161521"|966.00|400.00
"88147"|"T161522"|966.00|400.00
"88147"|"T161523"|966.00|400.00
"88147"|"T161524"|966.00|400.00
"88147"|"T161525"|966.00|400.00
"88147"|"T161526"|966.00|400.00
"88147"|"T161527"|966.00|400.00
"88147"|"T161528"|966.00|400.00
"88147"|"T161529"|966.00|400.00
"88147"|"T161530"|966.00|400.00
"88147"|"T161531"|966.00|400.00
"88147"|"T161901"|1095.00|500.00
"88147"|"T161902"|1095.00|500.00
"88147"|"T161903"|1095.00|500.00
"88147"|"T161904"|1095.00|500.00
"88147"|"T161905"|1095.00|500.00
"88147"|"T161906"|1095.00|500.00
"88147"|"T161907"|1095.00|500.00
"88147"|"T161908"|1095.00|500.00
"88147"|"T161909"|1095.00|500.00
"88147"|"T161910"|1095.00|500.00
"88147"|"T161911"|1095.00|500.00
"88147"|"T161912"|1095.00|500.00
"88147"|"T161913"|1095.00|500.00
"88147"|"T161914"|1095.00|500.00
"88147"|"T161915"|1095.00|500.00
"88147"|"T161920"|1095.00|500.00
"88147"|"T161921"|1095.00|500.00
"88147"|"T162101"|1345.00|1000.00
"88147"|"T162102"|1345.00|1000.00
"88147"|"T162103"|1345.00|1000.00
"88147"|"T162104"|1345.00|1000.00
"88147"|"T162105"|1345.00|1000.00
"88147"|"T162106"|1345.00|1000.00
"88147"|"T162122"|1345.00|1000.00
"88147"|"T162128"|1345.00|1000.00
"88147"|"T162135"|1345.00|1000.00
"88147"|"T162139"|1345.00|1000.00
"88147"|"T162151"|1345.00|1000.00
"88147"|"T162401"|995.00|500.00
"88147"|"T162402"|995.00|500.00
"88147"|"T162403"|995.00|500.00
"88147"|"T162404"|995.00|500.00
"88147"|"T162405"|995.00|500.00
"88147"|"T162406"|995.00|500.00
"88147"|"T162407"|995.00|500.00
"88147"|"T162412"|995.00|500.00
"88147"|"T162450"|995.00|500.00
"88147"|"T162451"|995.00|500.00
"88147"|"T162452"|995.00|500.00
"88147"|"T162453"|995.00|500.00
"88147"|"T162454"|995.00|500.00
"88147"|"T162455"|995.00|500.00
"88147"|"T162456"|995.00|500.00
"88147"|"T162457"|995.00|500.00
"88147"|"T162458"|995.00|500.00
"88147"|"T162465"|995.00|500.00
"88147"|"T162466"|995.00|500.00
"88147"|"T162601"|1995.00|1000.00
"88147"|"T162608"|1995.00|1000.00
"88147"|"T162609"|1995.00|1000.00
"88147"|"T162610"|1995.00|1000.00
"88147"|"T162901"|1203.00|800.00
"88147"|"T162902"|1203.00|800.00
"88147"|"T162904"|1203.00|1000.00
"88147"|"T163001"|1203.00|800.00
"88147"|"T163002"|1203.00|800.00
"88147"|"T163003"|1203.00|800.00
"88147"|"T163004"|1203.00|800.00
"88147"|"T163005"|1203.00|600.00
"88147"|"T163006"|1203.00|600.00
"88147"|"T163007"|1203.00|600.00
"88147"|"T163008"|1203.00|600.00
"88147"|"T163009"|1203.00|600.00
"88147"|"T163010"|1203.00|600.00
"88147"|"T163011"|1203.00|600.00
"88147"|"T163012"|1203.00|600.00
"88147"|"T163013"|1203.00|600.00
"88147"|"T163014"|1203.00|600.00
"88147"|"T163015"|1203.00|600.00
"88147"|"T163016"|1203.00|600.00
"88147"|"T163017"|1203.00|600.00
"88147"|"T163018"|1203.00|600.00
"88147"|"T163019"|1203.00|600.00
"88147"|"T163020"|1203.00|600.00
"88147"|"T163021"|1203.00|600.00
"88147"|"T163022"|1203.00|600.00
"88147"|"T163023"|1203.00|600.00
"88147"|"T260001"|895.00|450.00
"88147"|"T260002"|895.00|450.00
"88147"|"T280223"|895.00|350.00
"88147"|"T280401"|967.00|400.00
"88147"|"T280402"|967.00|400.00
"88147"|"T280403"|967.00|400.00
"88147"|"T280404"|967.00|400.00
"88147"|"T280405"|967.00|400.00
"88147"|"T280406"|967.00|400.00
"88147"|"T280407"|967.00|400.00
"88147"|"T280408"|967.00|400.00
"88147"|"T280409"|967.00|400.00
"88147"|"T280410"|967.00|400.00
"88147"|"T280411"|967.00|400.00
"88147"|"T280412"|967.00|400.00
"88147"|"T280413"|967.00|400.00
"88147"|"T280414"|967.00|400.00
"88147"|"T280415"|967.00|400.00
"88147"|"T280416"|967.00|400.00
"88147"|"T280417"|1067.00|400.00
"88147"|"T280418"|1067.00|400.00
"88147"|"T280419"|1067.00|400.00
"88147"|"T280420"|967.00|400.00
"88147"|"T280421"|1067.00|400.00
"88147"|"T280422"|1067.00|400.00
"88147"|"T280423"|967.00|400.00
"88147"|"T280424"|967.00|400.00
"88147"|"T280425"|1067.00|400.00
"88147"|"T280427"|967.00|400.00
"88147"|"T280432"|967.00|400.00
"88147"|"T280433"|967.00|400.00
"88147"|"T280434"|967.00|400.00
"88147"|"T280436"|1067.00|400.00
"88147"|"T280437"|967.00|400.00
"88147"|"T280438"|1067.00|400.00
"88147"|"T280439"|967.00|400.00
"88147"|"T280440"|967.00|400.00
"88147"|"T280442"|967.00|400.00
"88147"|"T280443"|1067.00|400.00
"88147"|"T280444"|967.00|400.00
"88147"|"T280445"|967.00|400.00
"88147"|"T280446"|967.00|400.00
"88147"|"T280447"|1067.00|400.00
"88147"|"T280449"|967.00|400.00
"88147"|"T280450"|967.00|400.00
"88147"|"T280451"|967.00|400.00
"88147"|"T280452"|967.00|400.00
"88147"|"T280453"|967.00|400.00
"88147"|"T280454"|1067.00|400.00
"88147"|"T280455"|967.00|400.00
"88147"|"T280456"|967.00|400.00
"88147"|"T280457"|967.00|400.00
